epoch,lambda_h2_epoch,lambda_h2_step,lr-Adam,step,train_h2_total_epoch,train_h2_total_step,train_loss_epoch,train_loss_step,train_recon_loss_epoch,train_recon_loss_step,val_h2_total_gcta,val_h2_total_proxy,val_loss,val_recon_loss
40,,0.019999999552965164,,9079,,61.45729064941406,,-1.051753282546997,,0.17739243805408478,,,,
40,,0.019999999552965164,,9099,,61.45079040527344,,-1.0574061870574951,,0.17160969972610474,,,,
40,,0.019999999552965164,,9119,,61.454715728759766,,-1.0540803670883179,,0.175013929605484,,,,
40,,0.019999999552965164,,9139,,61.4556770324707,,-1.0595511198043823,,0.16956236958503723,,,,
40,,,,9142,,,,,,,33.81230926513672,15.418716430664062,0.030087947845458984,0.3384624719619751
40,0.020000023767352104,,,9142,61.45994186401367,,-1.0583490133285522,,0.17084993422031403,,,,,
,,,8.200116566402692e-06,9143,,,,,,,,,,
41,,0.019999999552965164,,9159,,61.46419906616211,,-1.0610840320587158,,0.16819985210895538,,,,
41,,0.019999999552965164,,9179,,61.44816207885742,,-1.0618033409118652,,0.16715997457504272,,,,
41,,0.019999999552965164,,9199,,61.429107666015625,,-1.0518220663070679,,0.17676006257534027,,,,
41,,0.019999999552965164,,9219,,61.424415588378906,,-1.0602717399597168,,0.16821660101413727,,,,
41,,0.019999999552965164,,9239,,61.44130325317383,,-1.0619038343429565,,0.1669221967458725,,,,
41,,0.019999999552965164,,9259,,61.42607879638672,,-1.0636723041534424,,0.16484923660755157,,,,
41,,0.019999999552965164,,9279,,61.4207878112793,,-1.0569759607315063,,0.17143979668617249,,,,
41,,0.019999999552965164,,9299,,61.44675064086914,,-1.0588101148605347,,0.17012490332126617,,,,
41,,0.019999999552965164,,9319,,61.441505432128906,,-1.0541737079620361,,0.1746564507484436,,,,
41,,0.019999999552965164,,9339,,61.426631927490234,,-1.0541061162948608,,0.17442646622657776,,,,
41,,0.019999999552965164,,9359,,61.45033264160156,,-1.062434434890747,,0.16657216846942902,,,,
41,,,,9365,,,,,,,33.80059051513672,15.42872428894043,0.029385127127170563,0.3379594385623932
41,0.020000023767352104,,,9365,61.434879302978516,,-1.0580241680145264,,0.17067338526248932,,,,,
,,,4.100058283201346e-06,9366,,,,,,,,,,
42,,0.019999999552965164,,9379,,61.426788330078125,,-1.0573457479476929,,0.1711900681257248,,,,
42,,0.019999999552965164,,9399,,61.43928909301758,,-1.0509060621261597,,0.1778796911239624,,,,
42,,0.019999999552965164,,9419,,61.53206253051758,,-1.0589840412139893,,0.1716572344303131,,,,
42,,0.019999999552965164,,9439,,61.52485275268555,,-1.0613269805908203,,0.1691700667142868,,,,
42,,0.019999999552965164,,9459,,61.5230827331543,,-1.0589070320129395,,0.17155462503433228,,,,
42,,0.019999999552965164,,9479,,61.52419662475586,,-1.0682237148284912,,0.16226017475128174,,,,
42,,0.019999999552965164,,9499,,61.51874542236328,,-1.0572429895401,,0.17313194274902344,,,,
42,,0.019999999552965164,,9519,,61.51703643798828,,-1.065758466720581,,0.1645822674036026,,,,
42,,0.019999999552965164,,9539,,61.523738861083984,,-1.0583000183105469,,0.17217473685741425,,,,
42,,0.019999999552965164,,9559,,61.5147705078125,,-1.0597238540649414,,0.17057152092456818,,,,
42,,0.019999999552965164,,9579,,61.50624465942383,,-1.056538462638855,,0.1735863834619522,,,,
42,,,,9588,,,,,,,33.80427169799805,15.425980567932129,0.030310535803437233,0.33883005380630493
42,0.020000023767352104,,,9588,61.503196716308594,,-1.0598031282424927,,0.17026066780090332,,,,,
,,,4.100058283201346e-06,9589,,,,,,,,,,
43,,0.019999999552965164,,9599,,61.506141662597656,,-1.0649327039718628,,0.16519010066986084,,,,
43,,0.019999999552965164,,9619,,61.642982482910156,,-1.0678431987762451,,0.16501635313034058,,,,
43,,0.019999999552965164,,9639,,61.64398956298828,,-1.0642322301864624,,0.16864751279354095,,,,
43,,0.019999999552965164,,9659,,61.64570617675781,,-1.058300495147705,,0.1746135801076889,,,,
43,,0.019999999552965164,,9679,,61.64883041381836,,-1.0683979988098145,,0.1645786166191101,,,,
43,,0.019999999552965164,,9699,,61.62079620361328,,-1.0651620626449585,,0.16725389659404755,,,,
43,,0.019999999552965164,,9719,,61.65533447265625,,-1.0641963481903076,,0.1689102053642273,,,,
43,,0.019999999552965164,,9739,,61.645198822021484,,-1.0598174333572388,,0.1730865240097046,,,,
43,,0.019999999552965164,,9759,,61.649078369140625,,-1.0609707832336426,,0.17201083898544312,,,,
43,,0.019999999552965164,,9779,,61.65951919555664,,-1.0661516189575195,,0.16703863441944122,,,,
43,,0.019999999552965164,,9799,,61.67121505737305,,-1.0698726177215576,,0.1635517179965973,,,,
43,,,,9811,,,,,,,33.8060417175293,15.426386833190918,0.03017130121588707,0.3386990427970886
43,0.020000023767352104,,,9811,61.63858413696289,,-1.0625779628753662,,0.17019374668598175,,,,,
,,,4.100058283201346e-06,9812,,,,,,,,,,
44,,0.019999999552965164,,9819,,61.65774917602539,,-1.0652976036071777,,0.16785743832588196,,,,
44,,0.019999999552965164,,9839,,61.637935638427734,,-1.061659812927246,,0.17109879851341248,,,,
44,,0.019999999552965164,,9859,,61.656341552734375,,-1.0587925910949707,,0.17433413863182068,,,,
44,,0.019999999552965164,,9879,,61.662391662597656,,-1.0664180517196655,,0.16682970523834229,,,,
44,,0.019999999552965164,,9899,,61.66879653930664,,-1.0673046112060547,,0.166071355342865,,,,
44,,0.019999999552965164,,9919,,61.64212417602539,,-1.0609155893325806,,0.17192690074443817,,,,
44,,0.019999999552965164,,9939,,61.663856506347656,,-1.0637682676315308,,0.16950885951519012,,,,
44,,0.019999999552965164,,9959,,61.66476058959961,,-1.070746898651123,,0.16254834830760956,,,,
44,,0.019999999552965164,,9979,,61.663856506347656,,-1.0637568235397339,,0.16952025890350342,,,,
44,,0.019999999552965164,,9999,,61.665870666503906,,-1.0657466650009155,,0.16757073998451233,,,,
44,,0.019999999552965164,,10019,,61.66012191772461,,-1.0583854913711548,,0.17481696605682373,,,,
44,,,,10034,,,,,,,33.8083381652832,15.426336288452148,0.03097599744796753,0.33950284123420715
44,0.020000023767352104,,,10034,61.657894134521484,,-1.0630303621292114,,0.17012736201286316,,,,,
,,,4.100058283201346e-06,10035,,,,,,,,,,
45,,0.019999999552965164,,10039,,61.65165328979492,,-1.0619736909866333,,0.17105934023857117,,,,
45,,0.019999999552965164,,10059,,61.652610778808594,,-1.0650479793548584,,0.1680041253566742,,,,
45,,0.019999999552965164,,10079,,61.635719299316406,,-1.0546751022338867,,0.17803925275802612,,,,
45,,0.019999999552965164,,10099,,61.64524841308594,,-1.0617856979370117,,0.17111922800540924,,,,
45,,0.019999999552965164,,10119,,61.64252471923828,,-1.065784215927124,,0.16706618666648865,,,,
45,,0.019999999552965164,,10139,,61.660579681396484,,-1.0655766725540161,,0.16763485968112946,,,,
45,,0.019999999552965164,,10159,,61.631839752197266,,-1.0626559257507324,,0.16998089849948883,,,,
45,,0.019999999552965164,,10179,,61.66435623168945,,-1.0625332593917847,,0.1707538664340973,,,,
45,,0.019999999552965164,,10199,,61.637935638427734,,-1.0613341331481934,,0.17142453789710999,,,,
45,,0.019999999552965164,,10219,,61.67459487915039,,-1.0589430332183838,,0.17454887926578522,,,,
45,,0.019999999552965164,,10239,,61.66309356689453,,-1.0596917867660522,,0.17357008159160614,,,,
45,,,,10257,,,,,,,33.797306060791016,15.42090129852295,0.030583295971155167,0.33900126814842224
45,0.020000023767352104,,,10257,61.65508270263672,,-1.0630699396133423,,0.17003199458122253,,,,,
,,,4.100058283201346e-06,10258,,,,,,,,,,
46,,0.019999999552965164,,10259,,61.67756652832031,,-1.0614070892333984,,0.17214423418045044,,,,
46,,0.019999999552965164,,10279,,61.680946350097656,,-1.0646438598632812,,0.16897499561309814,,,,
46,,0.019999999552965164,,10299,,61.683719635009766,,-1.065184235572815,,0.16849015653133392,,,,
46,,0.019999999552965164,,10319,,61.68412399291992,,-1.067211389541626,,0.1664709746837616,,,,
46,,0.019999999552965164,,10339,,61.683616638183594,,-1.0629947185516357,,0.17067758738994598,,,,
46,,0.019999999552965164,,10359,,61.671669006347656,,-1.0597676038742065,,0.17366571724414825,,,,
46,,0.019999999552965164,,10379,,61.66889190673828,,-1.066307783126831,,0.16707007586956024,,,,
46,,0.019999999552965164,,10399,,61.673988342285156,,-1.055544376373291,,0.17793534696102142,,,,
46,,0.019999999552965164,,10419,,61.67695999145508,,-1.0655080080032349,,0.16803117096424103,,,,
46,,0.019999999552965164,,10439,,61.662288665771484,,-1.06038236618042,,0.17286337912082672,,,,
46,,0.019999999552965164,,10459,,61.66380310058594,,-1.0652902126312256,,0.16798576712608337,,,,
46,,0.019999999552965164,,10479,,61.677669525146484,,-1.0683039426803589,,0.16524949669837952,,,,
46,,,,10480,,,,,,,33.806556701660156,15.423999786376953,0.031092865392565727,0.33957284688949585
46,0.020000023767352104,,,10480,61.673099517822266,,-1.0634896755218506,,0.16997210681438446,,,,,
,,,2.050029141600673e-06,10481,,,,,,,,,,
47,,0.019999999552965164,,10499,,61.66314697265625,,-1.0668140649795532,,0.16644884645938873,,,,
47,,0.019999999552965164,,10519,,61.68210220336914,,-1.0627139806747437,,0.1709279716014862,,,,
47,,0.019999999552965164,,10539,,61.67595291137695,,-1.0676321983337402,,0.16588687896728516,,,,
47,,0.019999999552965164,,10559,,61.66738510131836,,-1.0666611194610596,,0.16668647527694702,,,,
47,,0.019999999552965164,,10579,,61.68745422363281,,-1.0673503875732422,,0.16639861464500427,,,,
47,,0.019999999552965164,,10599,,61.67469024658203,,-1.0723226070404053,,0.16117125749588013,,,,
47,,0.019999999552965164,,10619,,61.72264099121094,,-1.0645805597305298,,0.16987231373786926,,,,
47,,0.019999999552965164,,10639,,61.72622299194336,,-1.0591973066329956,,0.17532716691493988,,,,
47,,0.019999999552965164,,10659,,61.736454010009766,,-1.065610408782959,,0.1691187024116516,,,,
47,,0.019999999552965164,,10679,,61.72652053833008,,-1.0686815977096558,,0.1658487319946289,,,,
47,,0.019999999552965164,,10699,,61.726318359375,,-1.0663492679595947,,0.16817706823349,,,,
47,,,,10703,,,,,,,33.80778121948242,15.426438331604004,0.03096524253487587,0.33949410915374756
47,0.020000023767352104,,,10703,61.69942855834961,,-1.0642297267913818,,0.1697590947151184,,,,,
,,,2.050029141600673e-06,10704,,,,,,,,,,
48,,0.019999999552965164,,10719,,61.71144485473633,,-1.0660372972488403,,0.16819153726100922,,,,
48,,0.019999999552965164,,10739,,61.7187614440918,,-1.0663108825683594,,0.16806429624557495,,,,
48,,0.019999999552965164,,10759,,61.72274398803711,,-1.0591936111450195,,0.1752612441778183,,,,
48,,0.019999999552965164,,10779,,61.72062683105469,,-1.0601249933242798,,0.1742875725030899,,,,
48,,0.019999999552965164,,10799,,61.72622299194336,,-1.0690369606018066,,0.16548758745193481,,,,
48,,0.019999999552965164,,10819,,61.790000915527344,,-1.0656468868255615,,0.17015308141708374,,,,
48,,0.019999999552965164,,10839,,61.812889099121094,,-1.0664184093475342,,0.16983941197395325,,,,
48,,0.019999999552965164,,10859,,61.79645538330078,,-1.0624186992645264,,0.17351047694683075,,,,
48,,0.019999999552965164,,10879,,61.79731369018555,,-1.0719451904296875,,0.16400107741355896,,,,
48,,0.019999999552965164,,10899,,61.79655456542969,,-1.069684386253357,,0.1662466675043106,,,,
48,,0.019999999552965164,,10919,,61.800537109375,,-1.0651060342788696,,0.17090465128421783,,,,
48,,,,10926,,,,,,,33.796329498291016,15.42552375793457,0.03122667595744133,0.33973708748817444
48,0.020000023767352104,,,10926,61.768436431884766,,-1.0656421184539795,,0.16972661018371582,,,,,
,,,2.050029141600673e-06,10927,,,,,,,,,,
49,,0.019999999552965164,,10939,,61.80229949951172,,-1.0678608417510986,,0.1681850552558899,,,,
49,,0.019999999552965164,,10959,,61.79988098144531,,-1.0682287216186523,,0.16776886582374573,,,,
49,,0.019999999552965164,,10979,,61.82115936279297,,-1.0663191080093384,,0.1701040118932724,,,,
49,,0.019999999552965164,,10999,,61.798973083496094,,-1.0653477907180786,,0.17063167691230774,,,,
49,,0.019999999552965164,,11019,,61.8256950378418,,-1.0648472309112549,,0.17166662216186523,,,,
49,,0.019999999552965164,,11039,,61.84183120727539,,-1.074735403060913,,0.16210119426250458,,,,
49,,0.019999999552965164,,11059,,61.83245086669922,,-1.0696769952774048,,0.16697199642658234,,,,
49,,0.019999999552965164,,11079,,61.842987060546875,,-1.069408893585205,,0.16745083034038544,,,,
49,,0.019999999552965164,,11099,,61.823978424072266,,-1.071424961090088,,0.1650545448064804,,,,
49,,0.019999999552965164,,11119,,61.83643341064453,,-1.0669841766357422,,0.1697445511817932,,,,
49,,0.019999999552965164,,11139,,61.81576156616211,,-1.0647923946380615,,0.17152288556098938,,,,
49,,,,11149,,,,,,,33.80613327026367,15.42593002319336,0.03092760033905506,0.33944621682167053
49,0.020000023767352104,,,11149,61.8199462890625,,-1.0667251348495483,,0.16967351734638214,,,,,
,,,2.050029141600673e-06,11150,,,,,,,,,,
50,,0.019999999552965164,,11159,,61.82655334472656,,-1.06960928440094,,0.1669217348098755,,,,
50,,0.019999999552965164,,11179,,61.8373908996582,,-1.072932243347168,,0.163815438747406,,,,
50,,0.019999999552965164,,11199,,61.83991241455078,,-1.0677955150604248,,0.16900260746479034,,,,
50,,0.019999999552965164,,11219,,61.797813415527344,,-1.0691622495651245,,0.16679394245147705,,,,
50,,0.019999999552965164,,11239,,61.81672668457031,,-1.0717322826385498,,0.16460223495960236,,,,
50,,0.019999999552965164,,11259,,61.79786682128906,,-1.0577454566955566,,0.17821180820465088,,,,
50,,0.019999999552965164,,11279,,61.803306579589844,,-1.0669351816177368,,0.16913087666034698,,,,
50,,0.019999999552965164,,11299,,61.799983978271484,,-1.071485161781311,,0.16451455652713776,,,,
50,,0.019999999552965164,,11319,,61.806434631347656,,-1.0692921876907349,,0.1668364703655243,,,,
50,,0.019999999552965164,,11339,,61.79569625854492,,-1.0609651803970337,,0.17494867742061615,,,,
50,,0.019999999552965164,,11359,,61.793128967285156,,-1.063169002532959,,0.17269355058670044,,,,
50,,,,11372,,,,,,,33.81385040283203,15.424050331115723,0.03151420131325722,0.3399951457977295
50,0.020000023767352104,,,11372,61.80782699584961,,-1.0664417743682861,,0.16971446573734283,,,,,
,,,2.050029141600673e-06,11373,,,,,,,,,,
51,,0.019999999552965164,,11379,,61.81026840209961,,-1.067210078239441,,0.1689952313899994,,,,
51,,0.019999999552965164,,11399,,61.79776382446289,,-1.0658129453659058,,0.1701423078775406,,,,
51,,0.019999999552965164,,11419,,61.75808334350586,,-1.0630624294281006,,0.17209917306900024,,,,
51,,0.019999999552965164,,11439,,61.7683219909668,,-1.068129539489746,,0.16723687946796417,,,,
51,,0.019999999552965164,,11459,,61.78334426879883,,-1.0701289176940918,,0.16553793847560883,,,,
51,,0.019999999552965164,,11479,,61.77860641479492,,-1.0646127462387085,,0.17095932364463806,,,,
51,,0.019999999552965164,,11499,,61.78526306152344,,-1.065895438194275,,0.16980983316898346,,,,
51,,0.019999999552965164,,11519,,61.77915573120117,,-1.065636396408081,,0.16994670033454895,,,,
51,,0.019999999552965164,,11539,,61.7916145324707,,-1.0634146928787231,,0.17241747677326202,,,,
51,,0.019999999552965164,,11559,,61.78495788574219,,-1.0719696283340454,,0.16372959315776825,,,,
51,,0.019999999552965164,,11579,,61.790252685546875,,-1.063296914100647,,0.172508105635643,,,,
51,,,,11595,,,,,,,33.80411148071289,15.426133155822754,0.03139359503984451,0.33991631865501404
51,0.020000023767352104,,,11595,61.785911560058594,,-1.0661065578460693,,0.16961173713207245,,,,,
,,,1.0250145708003365e-06,11596,,,,,,,,,,
52,,0.019999999552965164,,11599,,61.78077697753906,,-1.06154465675354,,0.1740707904100418,,,,
52,,0.019999999552965164,,11619,,61.82801818847656,,-1.0667911767959595,,0.16976916790008545,,,,
52,,0.019999999552965164,,11639,,61.820247650146484,,-1.0746933221817017,,0.16171160340309143,,,,
52,,0.019999999552965164,,11659,,61.81894302368164,,-1.0642977952957153,,0.17208094894886017,,,,
52,,0.019999999552965164,,11679,,61.825897216796875,,-1.0689233541488647,,0.1675945520401001,,,,
52,,0.019999999552965164,,11699,,61.83436584472656,,-1.0691208839416504,,0.16756635904312134,,,,
52,,0.019999999552965164,,11719,,61.812835693359375,,-1.0650789737701416,,0.17117775976657867,,,,
52,,0.019999999552965164,,11739,,61.8110237121582,,-1.0673470497131348,,0.1688733845949173,,,,
52,,0.019999999552965164,,11759,,61.802955627441406,,-1.0664012432098389,,0.16965776681900024,,,,
52,,0.019999999552965164,,11779,,61.804725646972656,,-1.066054344177246,,0.1700400859117508,,,,
52,,0.019999999552965164,,11799,,61.81303787231445,,-1.0686707496643066,,0.16759006679058075,,,,
52,,,,11818,,,,,,,33.815975189208984,15.424304008483887,0.03117247484624386,0.3396584987640381
52,0.020000023767352104,,,11818,61.82101058959961,,-1.0669047832489014,,0.16951538622379303,,,,,
,,,1.0250145708003365e-06,11819,,,,,,,,,,
53,,0.019999999552965164,,11819,,61.83224868774414,,-1.0683537721633911,,0.16829119622707367,,,,
53,,0.019999999552965164,,11839,,61.83209991455078,,-1.060920238494873,,0.17572177946567535,,,,
53,,0.019999999552965164,,11859,,61.84294128417969,,-1.0674537420272827,,0.16940513253211975,,,,
53,,0.019999999552965164,,11879,,61.845054626464844,,-1.0665132999420166,,0.17038770020008087,,,,
53,,0.019999999552965164,,11899,,61.83220291137695,,-1.0669628381729126,,0.16968116164207458,,,,
53,,0.019999999552965164,,11919,,61.8281135559082,,-1.0730292797088623,,0.1635330319404602,,,,
53,,0.019999999552965164,,11939,,61.84687423706055,,-1.073771595954895,,0.1631658524274826,,,,
53,,0.019999999552965164,,11959,,61.83623504638672,,-1.0630234479904175,,0.17370112240314484,,,,
53,,0.019999999552965164,,11979,,61.83074188232422,,-1.0754069089889526,,0.1612078845500946,,,,
53,,0.019999999552965164,,11999,,61.82609939575195,,-1.069594144821167,,0.16692779958248138,,,,
53,,0.019999999552965164,,12019,,61.903892517089844,,-1.071759581565857,,0.16631826758384705,,,,
53,,0.019999999552965164,,12039,,61.89925765991211,,-1.06569242477417,,0.17229267954826355,,,,
53,,,,12041,,,,,,,33.809383392333984,15.42587947845459,0.03150210902094841,0.34001973271369934
53,0.020000023767352104,,,12041,61.84683609008789,,-1.0674543380737305,,0.1694825142621994,,,,,
,,,1.0250145708003365e-06,12042,,,,,,,,,,
54,,0.019999999552965164,,12059,,61.87944412231445,,-1.0644077062606812,,0.17318113148212433,,,,
54,,0.019999999552965164,,12079,,61.89189910888672,,-1.0733336210250854,,0.16450431942939758,,,,
54,,0.019999999552965164,,12099,,61.89411544799805,,-1.0688633918762207,,0.16901887953281403,,,,
54,,0.019999999552965164,,12119,,61.88962936401367,,-1.0700546503067017,,0.16773797571659088,,,,
54,,0.019999999552965164,,12139,,61.871070861816406,,-1.0646216869354248,,0.1727997213602066,,,,
54,,0.019999999552965164,,12159,,61.890987396240234,,-1.0719075202941895,,0.1659121811389923,,,,
54,,0.019999999552965164,,12179,,61.88937759399414,,-1.0727462768554688,,0.1650412380695343,,,,
54,,0.019999999552965164,,12199,,61.89986038208008,,-1.0674740076065063,,0.17052319645881653,,,,
54,,0.019999999552965164,,12219,,61.8202018737793,,-1.0671378374099731,,0.1692662388086319,,,,
54,,0.019999999552965164,,12239,,61.8330078125,,-1.0639663934707642,,0.17269374430179596,,,,
54,,0.019999999552965164,,12259,,61.84616470336914,,-1.0710585117340088,,0.1658647209405899,,,,
54,,,,12264,,,,,,,33.801795959472656,15.424354553222656,0.03136745095252991,0.33985450863838196
54,0.020000023767352104,,,12264,61.8783073425293,,-1.0680805444717407,,0.1694856733083725,,,,,
,,,1.0250145708003365e-06,12265,,,,,,,,,,
55,,0.019999999552965164,,12279,,61.839210510253906,,-1.0619187355041504,,0.1748654842376709,,,,
55,,0.019999999552965164,,12299,,61.85181427001953,,-1.06233549118042,,0.17470073699951172,,,,
55,,0.019999999552965164,,12319,,61.83981704711914,,-1.0622520446777344,,0.17454421520233154,,,,
55,,0.019999999552965164,,12339,,61.826045989990234,,-1.0674455165863037,,0.16907541453838348,,,,
55,,0.019999999552965164,,12359,,61.856651306152344,,-1.0592496395111084,,0.17788340151309967,,,,
55,,0.019999999552965164,,12379,,61.8555908203125,,-1.0653886795043945,,0.1717231571674347,,,,
55,,0.019999999552965164,,12399,,61.848785400390625,,-1.0686050653457642,,0.1683705598115921,,,,
55,,0.019999999552965164,,12419,,61.84294128417969,,-1.0671592950820923,,0.1696995347738266,,,,
55,,0.019999999552965164,,12439,,61.880348205566406,,-1.0653029680252075,,0.1723039448261261,,,,
55,,0.019999999552965164,,12459,,61.856449127197266,,-1.0726318359375,,0.16449718177318573,,,,
55,,0.019999999552965164,,12479,,61.882869720458984,,-1.0663495063781738,,0.17130784690380096,,,,
55,,,,12487,,,,,,,33.806453704833984,15.423745155334473,0.031358346343040466,0.3398331105709076
55,0.020000023767352104,,,12487,61.85664367675781,,-1.0676789283752441,,0.16945406794548035,,,,,
,,,1.0250145708003365e-06,12488,,,,,,,,,,
56,,0.019999999552965164,,12499,,61.87223434448242,,-1.0707690715789795,,0.16667553782463074,,,,
56,,0.019999999552965164,,12519,,61.88493728637695,,-1.0602805614471436,,0.177418053150177,,,,
56,,0.019999999552965164,,12539,,61.885292053222656,,-1.0616194009780884,,0.1760863959789276,,,,
56,,0.019999999552965164,,12559,,61.87677001953125,,-1.065413236618042,,0.172122061252594,,,,
56,,0.019999999552965164,,12579,,61.875511169433594,,-1.0690885782241821,,0.16842159628868103,,,,
56,,0.019999999552965164,,12599,,61.86240005493164,,-1.06391179561615,,0.17333613336086273,,,,
56,,0.019999999552965164,,12619,,61.832000732421875,,-1.0690553188323975,,0.16758468747138977,,,,
56,,0.019999999552965164,,12639,,61.810970306396484,,-1.0611660480499268,,0.17505332827568054,,,,
56,,0.019999999552965164,,12659,,61.810672760009766,,-1.0653222799301147,,0.17089113593101501,,,,
56,,0.019999999552965164,,12679,,61.8133430480957,,-1.0690128803253174,,0.16725397109985352,,,,
56,,0.019999999552965164,,12699,,61.815059661865234,,-1.0655171871185303,,0.17078395187854767,,,,
56,,,,12710,,,,,,,33.80266189575195,15.42460823059082,0.03131084516644478,0.3398030400276184
56,0.020000023767352104,,,12710,61.84628677368164,,-1.0674927234649658,,0.16943250596523285,,,,,
,,,5.248074602497723e-07,12711,,,,,,,,,,
57,,0.019999999552965164,,12719,,61.82891845703125,,-1.0646692514419556,,0.17190910875797272,,,,
57,,0.019999999552965164,,12739,,61.82756042480469,,-1.0724464654922485,,0.16410470008850098,,,,
57,,0.019999999552965164,,12759,,61.831748962402344,,-1.0682793855667114,,0.16835558414459229,,,,
57,,0.019999999552965164,,12779,,61.818790435791016,,-1.0723154544830322,,0.16406035423278809,,,,
57,,0.019999999552965164,,12799,,61.83648681640625,,-1.0643950700759888,,0.172334685921669,,,,
57,,0.019999999552965164,,12819,,61.83507537841797,,-1.0644406080245972,,0.17226092517375946,,,,
57,,0.019999999552965164,,12839,,61.82044982910156,,-1.069338083267212,,0.1670708805322647,,,,
57,,0.019999999552965164,,12859,,61.83880615234375,,-1.0658974647521973,,0.17087863385677338,,,,
57,,0.019999999552965164,,12879,,61.83588409423828,,-1.0699015855789185,,0.1668161302804947,,,,
57,,0.019999999552965164,,12899,,61.85141372680664,,-1.0674763917922974,,0.16955186426639557,,,,
57,,0.019999999552965164,,12919,,61.81702423095703,,-1.0670784711837769,,0.1692619025707245,,,,
57,,,,12933,,,,,,,33.803794860839844,15.425980567932129,0.03144308924674988,0.3399626910686493
57,0.020000023767352104,,,12933,61.82459259033203,,-1.067076563835144,,0.16941501200199127,,,,,
,,,5.248074602497723e-07,12934,,,,,,,,,,
58,,0.019999999552965164,,12939,,61.81550979614258,,-1.0653727054595947,,0.17093738913536072,,,,
58,,0.019999999552965164,,12959,,61.833763122558594,,-1.0652525424957275,,0.17142273485660553,,,,
58,,0.019999999552965164,,12979,,61.84697341918945,,-1.0684363842010498,,0.16850309073925018,,,,
58,,0.019999999552965164,,12999,,61.80805206298828,,-1.0680707693099976,,0.16809026896953583,,,,
58,,0.019999999552965164,,13019,,61.76872253417969,,-1.057248592376709,,0.17812590301036835,,,,
58,,0.019999999552965164,,13039,,61.784000396728516,,-1.0708417892456055,,0.16483819484710693,,,,
58,,0.019999999552965164,,13059,,61.80290603637695,,-1.0677196979522705,,0.16833844780921936,,,,
58,,0.019999999552965164,,13079,,61.78279113769531,,-1.0682753324508667,,0.16738049685955048,,,,
58,,0.019999999552965164,,13099,,61.809261322021484,,-1.070746660232544,,0.1654384881258011,,,,
58,,0.019999999552965164,,13119,,61.79090881347656,,-1.0696587562561035,,0.16615936160087585,,,,
58,,0.019999999552965164,,13139,,61.78152847290039,,-1.0650304555892944,,0.1706000715494156,,,,
58,,,,13156,,,,,,,33.81455993652344,15.42582893371582,0.03142351284623146,0.33994001150131226
58,0.020000023767352104,,,13156,61.79369354248047,,-1.0664985179901123,,0.16937558352947235,,,,,
,,,5.248074602497723e-07,13157,,,,,,,,,,
59,,0.019999999552965164,,13159,,61.78485870361328,,-1.0681540966033936,,0.16754303872585297,,,,
59,,0.019999999552965164,,13179,,61.76953125,,-1.0743341445922852,,0.16105642914772034,,,,
59,,0.019999999552965164,,13199,,61.77799987792969,,-1.0718533992767334,,0.16370658576488495,,,,
59,,0.019999999552965164,,13219,,61.88438415527344,,-1.071209192276001,,0.16647851467132568,,,,
59,,0.019999999552965164,,13239,,61.89159393310547,,-1.073428750038147,,0.16440308094024658,,,,
59,,0.019999999552965164,,13259,,61.88610076904297,,-1.064627766609192,,0.17309430241584778,,,,
59,,0.019999999552965164,,13279,,61.856956481933594,,-1.0647847652435303,,0.17235440015792847,,,,
59,,0.019999999552965164,,13299,,61.90147399902344,,-1.0752174854278564,,0.1628119796514511,,,,
59,,0.019999999552965164,,13319,,61.882869720458984,,-1.0698554515838623,,0.1678018569946289,,,,
59,,0.019999999552965164,,13339,,61.8553466796875,,-1.0704460144042969,,0.166660875082016,,,,
59,,0.019999999552965164,,13359,,61.877323150634766,,-1.0694196224212646,,0.16812685132026672,,,,
59,,0.019999999552965164,,13379,,61.87238311767578,,-1.0749961137771606,,0.16245150566101074,,,,
59,,,,13379,,,,,,,33.803192138671875,15.421865463256836,0.03182804957032204,0.34026533365249634
59,0.020000023767352104,,,13379,61.85813903808594,,-1.067803144454956,,0.16935986280441284,,,,,
,,,5.248074602497723e-07,13380,,,,,,,,,,
60,,0.019999999552965164,,13399,,61.88947296142578,,-1.063909649848938,,0.17387977242469788,,,,
60,,0.019999999552965164,,13419,,61.93812942504883,,-1.075721025466919,,0.16304157674312592,,,,
60,,0.019999999552965164,,13439,,61.94624328613281,,-1.068305492401123,,0.17061933875083923,,,,
60,,0.019999999552965164,,13459,,61.951385498046875,,-1.072954773902893,,0.16607297956943512,,,,
60,,0.019999999552965164,,13479,,61.94508743286133,,-1.071184515953064,,0.16771720349788666,,,,
60,,0.019999999552965164,,13499,,61.9416618347168,,-1.064929723739624,,0.1739034354686737,,,,
60,,0.019999999552965164,,13519,,61.91685485839844,,-1.068057894706726,,0.1702791154384613,,,,
60,,0.019999999552965164,,13539,,61.93893814086914,,-1.0719622373580933,,0.16681648790836334,,,,
60,,0.019999999552965164,,13559,,61.9526481628418,,-1.0693895816802979,,0.16966325044631958,,,,
60,,0.019999999552965164,,13579,,61.9533576965332,,-1.0761747360229492,,0.16289229691028595,,,,
60,,0.019999999552965164,,13599,,61.942466735839844,,-1.071486473083496,,0.16736286878585815,,,,
60,,,,13602,,,,,,,33.8077507019043,15.425016403198242,0.03171059489250183,0.34021085500717163
