epoch,lambda_h2_epoch,lambda_h2_step,lr-Adam,step,train_h2_h_epoch,train_h2_h_step,train_h2_r_epoch,train_h2_r_step,train_loss_epoch,train_loss_step,train_recon_loss_epoch,train_recon_loss_step,val_h2_total_gcta,val_h2_total_proxy,val_loss,val_recon_loss
,,,5.248074602497723e-07,18732,,,,,,,,,,,,
84,,0.019999999552965164,,18739,,82.48206329345703,,-56.63755798339844,,-2.6274642944335938,,0.15492825210094452,,,,
84,,0.019999999552965164,,18759,,82.49970245361328,,-56.65152359008789,,-2.6265769004821777,,0.15644744038581848,,,,
84,,0.019999999552965164,,18779,,82.49446105957031,,-56.64970779418945,,-2.6208972930908203,,0.16198594868183136,,,,
84,,0.019999999552965164,,18799,,82.49088287353516,,-56.6414909362793,,-2.6203789710998535,,0.16226838529109955,,,,
84,,0.019999999552965164,,18819,,82.3998794555664,,-56.665035247802734,,-2.610593318939209,,0.17070473730564117,,,,
84,,0.019999999552965164,,18839,,82.40103912353516,,-56.66755294799805,,-2.6279921531677246,,0.15337970852851868,,,,
84,,0.019999999552965164,,18859,,82.39201354980469,,-56.6617546081543,,-2.617734909057617,,0.16334062814712524,,,,
84,,0.019999999552965164,,18879,,82.3936767578125,,-56.66347122192383,,-2.6244006156921387,,0.15674221515655518,,,,
84,,0.019999999552965164,,18899,,82.39186096191406,,-56.661102294921875,,-2.623138427734375,,0.15792059898376465,,,,
84,,0.019999999552965164,,18919,,82.40577697753906,,-56.67537307739258,,-2.6204237937927246,,0.16119921207427979,,,,
84,,0.019999999552965164,,18939,,82.41500091552734,,-56.67426300048828,,-2.617142677307129,,0.16464228928089142,,,,
84,,,,18954,,,,,,,,,29.94738006591797,14.431626319885254,0.061297569423913956,0.3499300181865692
84,0.020000023767352104,,,18954,82.42549896240234,,-56.65852737426758,,-2.620030403137207,,0.1616498976945877,,,,,
,,,5.248074602497723e-07,18955,,,,,,,,,,,,
85,,0.019999999552965164,,18959,,82.39927673339844,,-56.67123794555664,,-2.6188554763793945,,0.1625548154115677,,,,
85,,0.019999999552965164,,18979,,82.38162231445312,,-56.65681457519531,,-2.6145198345184326,,0.1662488579750061,,,,
85,,0.019999999552965164,,18999,,82.38585662841797,,-56.65993881225586,,-2.619720935821533,,0.1611950844526291,,,,
85,,0.019999999552965164,,19019,,82.45941925048828,,-56.62394714355469,,-2.623105764389038,,0.15856152772903442,,,,
85,,0.019999999552965164,,19039,,82.45771026611328,,-56.63346862792969,,-2.6202096939086914,,0.16161376237869263,,,,
85,,0.019999999552965164,,19059,,82.44530487060547,,-56.618751525878906,,-2.61955189704895,,0.16172918677330017,,,,
85,,0.019999999552965164,,19079,,82.43506622314453,,-56.610939025878906,,-2.6223182678222656,,0.15860159695148468,,,,
85,,0.019999999552965164,,19099,,82.46415710449219,,-56.631805419921875,,-2.620302200317383,,0.16161708533763885,,,,
85,,0.019999999552965164,,19119,,82.45588684082031,,-56.62767791748047,,-2.6225242614746094,,0.1591469645500183,,,,
85,,0.019999999552965164,,19139,,82.46753692626953,,-56.638916015625,,-2.6202383041381836,,0.16189077496528625,,,,
85,,0.019999999552965164,,19159,,82.4883041381836,,-56.64446258544922,,-2.6163763999938965,,0.1662789136171341,,,,
85,,,,19177,,,,,,,,,29.947629928588867,14.436097145080566,0.060715191066265106,0.3494372069835663
85,0.020000023767352104,,,19177,82.4480972290039,,-56.63715362548828,,-2.620086431503296,,0.1616179645061493,,,,,
,,,5.248074602497723e-07,19178,,,,,,,,,,,,
86,,0.019999999552965164,,19179,,82.45648956298828,,-56.626766204833984,,-2.621290445327759,,0.16037465631961823,,,,
86,,0.019999999552965164,,19199,,82.46521759033203,,-56.635738372802734,,-2.620948553085327,,0.16107049584388733,,,,
86,,0.019999999552965164,,19219,,82.50439453125,,-56.683738708496094,,-2.6207947731018066,,0.162967711687088,,,,
86,,0.019999999552965164,,19239,,82.46784210205078,,-56.653236389160156,,-2.621330738067627,,0.16109097003936768,,,,
86,,0.019999999552965164,,19259,,82.47772216796875,,-56.66685104370117,,-2.6228532791137695,,0.16003826260566711,,,,
86,,0.019999999552965164,,19279,,82.4711685180664,,-56.66609191894531,,-2.62094783782959,,0.16179729998111725,,,,
86,,0.019999999552965164,,19299,,82.44026184082031,,-56.6391716003418,,-2.6225242614746094,,0.1590641438961029,,,,
86,,0.019999999552965164,,19319,,82.48760223388672,,-56.668514251708984,,-2.623629570007324,,0.1594925969839096,,,,
86,,0.019999999552965164,,19339,,82.42176055908203,,-56.62671661376953,,-2.6155471801757812,,0.1654222160577774,,,,
86,,0.019999999552965164,,19359,,82.4541244506836,,-56.651268005371094,,-2.6196112632751465,,0.16249653697013855,,,,
86,,0.019999999552965164,,19379,,82.47540283203125,,-56.658634185791016,,-2.6227402687072754,,0.1599404215812683,,,,
86,,0.019999999552965164,,19399,,82.43098449707031,,-56.63140106201172,,-2.6169040203094482,,0.16434362530708313,,,,
86,,,,19400,,,,,,,,,29.943029403686523,14.432135581970215,0.06080134958028793,0.34944403171539307
86,0.020000023767352104,,,19400,82.46670532226562,,-56.65290069580078,,-2.620795965194702,,0.16159501671791077,,,,,
,,,5.248074602497723e-07,19401,,,,,,,,,,,,
87,,0.019999999552965164,,19419,,82.40361022949219,,-56.651371002197266,,-2.6205410957336426,,0.16055862605571747,,,,
87,,0.019999999552965164,,19439,,82.40189361572266,,-56.658180236816406,,-2.622356414794922,,0.15884476900100708,,,,
87,,0.019999999552965164,,19459,,82.38314056396484,,-56.63831329345703,,-2.6130666732788086,,0.1673624962568283,,,,
87,,0.019999999552965164,,19479,,82.40341186523438,,-56.66261291503906,,-2.6209640502929688,,0.160356342792511,,,,
87,,0.019999999552965164,,19499,,82.39402770996094,,-56.65378952026367,,-2.6159818172454834,,0.16497448086738586,,,,
87,,0.019999999552965164,,19519,,82.39866638183594,,-56.65258026123047,,-2.6174635887145996,,0.16356146335601807,,,,
87,,0.019999999552965164,,19539,,82.41197967529297,,-56.666290283203125,,-2.617438316345215,,0.16412700712680817,,,,
87,,0.019999999552965164,,19559,,82.41288757324219,,-56.664329528808594,,-2.621500015258789,,0.16004431247711182,,,,
87,,0.019999999552965164,,19579,,82.41535949707031,,-56.6586799621582,,-2.6194748878479004,,0.1620059758424759,,,,
87,,0.019999999552965164,,19599,,82.39745330810547,,-56.65510559082031,,-2.6198651790618896,,0.1611858606338501,,,,
87,,0.019999999552965164,,19619,,82.48100280761719,,-56.60887145996094,,-2.6214747428894043,,0.16032274067401886,,,,
87,,,,19623,,,,,,,,,29.94583511352539,14.432795524597168,0.061320893466472626,0.3499767780303955
87,0.020000023767352104,,,19623,82.40860748291016,,-56.652374267578125,,-2.6196467876434326,,0.1615733504295349,,,,,
,,,5.248074602497723e-07,19624,,,,,,,,,,,,
88,,0.019999999552965164,,19639,,82.47449493408203,,-56.60080337524414,,-2.616870880126953,,0.16463498771190643,,,,
88,,0.019999999552965164,,19659,,82.47913360595703,,-56.605289459228516,,-2.621561050415039,,0.16012735664844513,,,,
88,,0.019999999552965164,,19679,,82.46875,,-56.597625732421875,,-2.6145076751708984,,0.16681964695453644,,,,
88,,0.019999999552965164,,19699,,82.46693420410156,,-56.59908676147461,,-2.6179351806640625,,0.1633852869272232,,,,
88,,0.019999999552965164,,19719,,82.47893524169922,,-56.602012634277344,,-2.6214065551757812,,0.16021227836608887,,,,
88,,0.019999999552965164,,19739,,82.5098876953125,,-56.64027404785156,,-2.61883282661438,,0.16417035460472107,,,,
88,,0.019999999552965164,,19759,,82.51195526123047,,-56.62016296386719,,-2.6269736289978027,,0.15566876530647278,,,,
88,,0.019999999552965164,,19779,,82.47692108154297,,-56.60493850708008,,-2.620530128479004,,0.1611071527004242,,,,
88,,0.019999999552965164,,19799,,82.48810577392578,,-56.611289978027344,,-2.623709201812744,,0.15827859938144684,,,,
88,,0.019999999552965164,,19819,,82.40143585205078,,-56.60422897338867,,-2.616266965866089,,0.16384640336036682,,,,
88,,0.019999999552965164,,19839,,82.38909149169922,,-56.590267181396484,,-2.6148595809936523,,0.16472741961479187,,,,
88,,,,19846,,,,,,,,,29.944223403930664,14.43228816986084,0.06140614300966263,0.3500518500804901
88,0.020000023767352104,,,19846,82.465087890625,,-56.605491638183594,,-2.619828701019287,,0.16158288717269897,,,,,
,,,5.248074602497723e-07,19847,,,,,,,,,,,,
89,,0.019999999552965164,,19859,,82.38328552246094,,-56.586334228515625,,-2.6170034408569336,,0.16238871216773987,,,,
89,,0.019999999552965164,,19879,,82.3528823852539,,-56.573421478271484,,-2.618685245513916,,0.15984097123146057,,,,
89,,0.019999999552965164,,19899,,82.35550689697266,,-56.56434631347656,,-2.614593744277954,,0.16380326449871063,,,,
89,,0.019999999552965164,,19919,,82.37284851074219,,-56.574432373046875,,-2.6163883209228516,,0.16255706548690796,,,,
89,,0.019999999552965164,,19939,,82.37970733642578,,-56.586936950683594,,-2.62158203125,,0.15775085985660553,,,,
89,,0.019999999552965164,,19959,,82.39982604980469,,-56.599945068359375,,-2.617493152618408,,0.16250233352184296,,,,
89,,0.019999999552965164,,19979,,82.3812255859375,,-56.5870361328125,,-2.616779327392578,,0.16258589923381805,,,,
89,,0.019999999552965164,,19999,,82.38066864013672,,-56.5896110534668,,-2.620332717895508,,0.15907280147075653,,,,
89,,0.019999999552965164,,20019,,82.44898223876953,,-56.64224624633789,,-2.6179423332214355,,0.1638822853565216,,,,
89,,0.019999999552965164,,20039,,82.4642105102539,,-56.64426040649414,,-2.621337890625,,0.16083143651485443,,,,
89,,0.019999999552965164,,20059,,82.46824645996094,,-56.653133392333984,,-2.6227030754089355,,0.15972432494163513,,,,
89,,,,20069,,,,,,,,,29.941390991210938,14.43106746673584,0.06142626330256462,0.35004764795303345
89,0.020000023767352104,,,20069,82.40935516357422,,-56.607513427734375,,-2.618774175643921,,0.16156378388404846,,,,,
,,,5.248074602497723e-07,20070,,,,,,,,,,,,
90,,0.019999999552965164,,20079,,82.47459411621094,,-56.6569709777832,,-2.6159873008728027,,0.16664402186870575,,,,
90,,0.019999999552965164,,20099,,82.46723175048828,,-56.65207290649414,,-2.6218807697296143,,0.16050516068935394,,,,
90,,0.019999999552965164,,20119,,82.44388580322266,,-56.63614273071289,,-2.622185707092285,,0.1594146341085434,,,,
90,,0.019999999552965164,,20139,,82.45050048828125,,-56.64400863647461,,-2.6209707260131836,,0.16091948747634888,,,,
90,,0.019999999552965164,,20159,,82.4766616821289,,-56.65510559082031,,-2.6190335750579834,,0.1636016070842743,,,,
90,,0.019999999552965164,,20179,,82.45135498046875,,-56.63735580444336,,-2.615222692489624,,0.16655147075653076,,,,
90,,0.019999999552965164,,20199,,82.48230743408203,,-56.66261291503906,,-2.617602825164795,,0.16529561579227448,,,,
90,,0.019999999552965164,,20219,,82.50636291503906,,-56.64522171020508,,-2.625624656677246,,0.1574070304632187,,,,
90,,0.019999999552965164,,20239,,82.51704406738281,,-56.63926696777344,,-2.621000289916992,,0.16212581098079681,,,,
90,,0.019999999552965164,,20259,,82.50171661376953,,-56.63135528564453,,-2.6230311393737793,,0.1596304327249527,,,,
90,,0.019999999552965164,,20279,,82.51165008544922,,-56.63518524169922,,-2.623615264892578,,0.15932142734527588,,,,
90,,,,20292,,,,,,,,,29.94407844543457,14.438689231872559,0.06005040183663368,0.34882426261901855
90,0.020000023767352104,,,20292,82.48631286621094,,-56.646202087402344,,-2.6210694313049316,,0.16158024966716766,,,,,
,,,5.248074602497723e-07,20293,,,,,,,,,,,,
91,,0.019999999552965164,,20299,,82.5123062133789,,-56.63317108154297,,-2.618501901626587,,0.16440758109092712,,,,
91,,0.019999999552965164,,20319,,82.5201187133789,,-56.64264678955078,,-2.617852210998535,,0.1654028594493866,,,,
91,,0.019999999552965164,,20339,,82.54296875,,-56.65903854370117,,-2.6207001209259033,,0.16333992779254913,,,,
91,,0.019999999552965164,,20359,,82.51563262939453,,-56.64078140258789,,-2.620236396789551,,0.16289186477661133,,,,
91,,0.019999999552965164,,20379,,82.49476623535156,,-56.62762451171875,,-2.616652011871338,,0.1657959371805191,,,,
91,,0.019999999552965164,,20399,,82.53015899658203,,-56.65288162231445,,-2.623034954071045,,0.16062580049037933,,,,
91,,0.019999999552965164,,20419,,82.45584106445312,,-56.64592361450195,,-2.6206841468811035,,0.16135118901729584,,,,
91,,0.019999999552965164,,20439,,82.44278717041016,,-56.63291549682617,,-2.6212234497070312,,0.1602904200553894,,,,
91,,0.019999999552965164,,20459,,82.44570922851562,,-56.630191802978516,,-2.622488498687744,,0.15902921557426453,,,,
91,,0.019999999552965164,,20479,,82.43199157714844,,-56.62828063964844,,-2.619166851043701,,0.16203856468200684,,,,
91,,0.019999999552965164,,20499,,82.46173858642578,,-56.64189529418945,,-2.618617296218872,,0.16345535218715668,,,,
91,,,,20515,,,,,,,,,29.945398330688477,14.435336112976074,0.061230193823575974,0.34993696212768555
91,0.020000023767352104,,,20515,82.48265838623047,,-56.64006423950195,,-2.620873212814331,,0.16158077120780945,,,,,
,,,5.248074602497723e-07,20516,,,,,,,,,,,,
92,,0.019999999552965164,,20519,,82.45372772216797,,-56.643558502197266,,-2.616297960281372,,0.16564776003360748,,,,
92,,0.019999999552965164,,20539,,82.4571533203125,,-56.639671325683594,,-2.6250972747802734,,0.15683899819850922,,,,
92,,0.019999999552965164,,20559,,82.436279296875,,-56.63050079345703,,-2.621513843536377,,0.1598215401172638,,,,
92,,0.019999999552965164,,20579,,82.43294525146484,,-56.624446868896484,,-2.6238646507263184,,0.15728317201137543,,,,
92,,0.019999999552965164,,20599,,82.45952606201172,,-56.64647674560547,,-2.618661403656006,,0.16345848143100739,,,,
92,,0.019999999552965164,,20619,,82.40824890136719,,-56.628631591796875,,-2.6229023933410645,,0.1578352451324463,,,,
92,,0.019999999552965164,,20639,,82.40965270996094,,-56.62746810913086,,-2.6197853088378906,,0.16095681488513947,,,,
92,,0.019999999552965164,,20659,,82.40875244140625,,-56.63236618041992,,-2.6248388290405273,,0.15598338842391968,,,,
92,,0.019999999552965164,,20679,,82.42105102539062,,-56.637657165527344,,-2.6168501377105713,,0.1643238663673401,,,,
92,,0.019999999552965164,,20699,,82.4293212890625,,-56.64653015136719,,-2.623635768890381,,0.1578812152147293,,,,
92,,0.019999999552965164,,20719,,82.414794921875,,-56.63719940185547,,-2.618290901184082,,0.16274906694889069,,,,
92,,,,20738,,,,,,,,,29.94408416748047,14.432491302490234,0.061400435864925385,0.35005033016204834
92,0.020000023767352104,,,20738,82.42241668701172,,-56.63207244873047,,-2.619499921798706,,0.16159029304981232,,,,,
,,,5.248074602497723e-07,20739,,,,,,,,,,,,
93,,0.019999999552965164,,20739,,82.43597412109375,,-56.6415901184082,,-2.6180357933044434,,0.16351543366909027,,,,
93,,0.019999999552965164,,20759,,82.4247817993164,,-56.643306732177734,,-2.6200668811798096,,0.16129475831985474,,,,
93,,0.019999999552965164,,20779,,82.41106414794922,,-56.63095474243164,,-2.6156835556030273,,0.16515660285949707,,,,
93,,0.019999999552965164,,20799,,82.42306518554688,,-56.64118576049805,,-2.6216607093811035,,0.15962427854537964,,,,
93,,0.019999999552965164,,20819,,82.48473358154297,,-56.63871765136719,,-2.621706008911133,,0.16076301038265228,,,,
93,,0.019999999552965164,,20839,,82.50772094726562,,-56.65203094482422,,-2.622511863708496,,0.16068308055400848,,,,
93,,0.019999999552965164,,20859,,82.50313568115234,,-56.65510559082031,,-2.6218578815460205,,0.16130687296390533,,,,
93,,0.019999999552965164,,20879,,82.48533630371094,,-56.64451599121094,,-2.6139683723449707,,0.1686287522315979,,,,
93,,0.019999999552965164,,20899,,82.49441528320312,,-56.649356842041016,,-2.6223528385162354,,0.16052253544330597,,,,
93,,0.019999999552965164,,20919,,82.50101470947266,,-56.6531867980957,,-2.6239852905273438,,0.1590985655784607,,,,
93,,0.019999999552965164,,20939,,82.48553466796875,,-56.64234161376953,,-2.6219873428344727,,0.16057012975215912,,,,
93,,0.019999999552965164,,20959,,82.46163940429688,,-56.627925872802734,,-2.614614486694336,,0.16717664897441864,,,,
93,,,,20961,,,,,,,,,29.942710876464844,14.4309663772583,0.06098974496126175,0.34960904717445374
93,0.020000023767352104,,,20961,82.46917724609375,,-56.64376449584961,,-2.6207125186920166,,0.1615467518568039,,,,,
,,,5.248074602497723e-07,20962,,,,,,,,,,,,
94,,0.019999999552965164,,20979,,82.49284362792969,,-56.65177536010742,,-2.624295949935913,,0.15859638154506683,,,,
94,,0.019999999552965164,,20999,,82.49622344970703,,-56.64884948730469,,-2.6212539672851562,,0.1616474986076355,,,,
94,,0.019999999552965164,,21019,,82.49567413330078,,-56.64451599121094,,-2.626776695251465,,0.15602703392505646,,,,
94,,0.019999999552965164,,21039,,82.52582550048828,,-56.6609992980957,,-2.622891426086426,,0.16084520518779755,,,,
94,,0.019999999552965164,,21059,,82.49788665771484,,-56.643001556396484,,-2.6194968223571777,,0.16332107782363892,,,,
94,,0.019999999552965164,,21079,,82.44989013671875,,-56.61436462402344,,-2.614960193634033,,0.16632488369941711,,,,
94,,0.019999999552965164,,21099,,82.50081634521484,,-56.638362884521484,,-2.6173043251037598,,0.16547907888889313,,,,
94,,0.019999999552965164,,21119,,82.48780822753906,,-56.63856506347656,,-2.617121458053589,,0.16540583968162537,,,,
94,,0.019999999552965164,,21139,,82.49264526367188,,-56.64350509643555,,-2.6231508255004883,,0.1595720648765564,,,,
94,,0.019999999552965164,,21159,,82.48473358154297,,-56.633975982666016,,-2.6171212196350098,,0.1652529239654541,,,,
94,,0.019999999552965164,,21179,,82.47081756591797,,-56.62621307373047,,-2.6228837966918945,,0.1590568572282791,,,,
94,,,,21184,,,,,,,,,29.944543838500977,14.435487747192383,0.06068538501858711,0.34939515590667725
94,0.020000023767352104,,,21184,82.4854507446289,,-56.638885498046875,,-2.6209564208984375,,0.16153059899806976,,,,,
,,,5.248074602497723e-07,21185,,,,,,,,,,,,
95,,0.019999999552965164,,21199,,82.50408935546875,,-56.64753723144531,,-2.6236743927001953,,0.1593579798936844,,,,
95,,0.019999999552965164,,21219,,82.58380126953125,,-56.74535369873047,,-2.6174936294555664,,0.16908928751945496,,,,
95,,0.019999999552965164,,21239,,82.57926177978516,,-56.742279052734375,,-2.6276650428771973,,0.15876561403274536,,,,
95,,0.019999999552965164,,21259,,82.57926177978516,,-56.744239807128906,,-2.6257879734039307,,0.16068197786808014,,,,
95,,0.019999999552965164,,21279,,82.5440673828125,,-56.71444320678711,,-2.6259243488311768,,0.15924571454524994,,,,
95,,0.019999999552965164,,21299,,82.57034301757812,,-56.742679595947266,,-2.6250319480895996,,0.16122835874557495,,,,
95,,0.019999999552965164,,21319,,82.572509765625,,-56.736175537109375,,-2.627377986907959,,0.15879562497138977,,,,
95,,0.019999999552965164,,21339,,82.55663299560547,,-56.736629486083984,,-2.6307387351989746,,0.15512652695178986,,,,
95,,0.019999999552965164,,21359,,82.55204010009766,,-56.73204040527344,,-2.6285133361816406,,0.15716834366321564,,,,
95,,0.019999999552965164,,21379,,82.57936096191406,,-56.746307373046875,,-2.622279644012451,,0.16423362493515015,,,,
95,,0.019999999552965164,,21399,,82.57971954345703,,-56.74842834472656,,-2.623960256576538,,0.1626027226448059,,,,
95,,,,21407,,,,,,,,,29.944992065429688,14.434574127197266,0.0609322153031826,0.3496236205101013
95,0.020000023767352104,,,21407,82.56212615966797,,-56.73345184326172,,-2.6243932247161865,,0.1615174561738968,,,,,
,,,5.248074602497723e-07,21408,,,,,,,,,,,,
96,,0.019999999552965164,,21419,,82.48553466796875,,-56.73904800415039,,-2.624484062194824,,0.16000746190547943,,,,
96,,0.019999999552965164,,21439,,82.49945068359375,,-56.751502990722656,,-2.626946210861206,,0.158072829246521,,,,
96,,0.019999999552965164,,21459,,82.490478515625,,-56.741920471191406,,-2.626189708709717,,0.15845821797847748,,,,
96,,0.019999999552965164,,21479,,82.47218322753906,,-56.731082916259766,,-2.623943328857422,,0.16012178361415863,,,,
96,,0.019999999552965164,,21499,,82.47918701171875,,-56.726749420166016,,-2.624478578567505,,0.15964007377624512,,,,
96,,0.019999999552965164,,21519,,82.47515106201172,,-56.73103332519531,,-2.6207332611083984,,0.16339029371738434,,,,
96,,0.019999999552965164,,21539,,82.47232818603516,,-56.73683166503906,,-2.6234939098358154,,0.16068923473358154,,,,
96,,0.019999999552965164,,21559,,82.48094940185547,,-56.73939895629883,,-2.6231679916381836,,0.16123899817466736,,,,
96,,0.019999999552965164,,21579,,82.46133422851562,,-56.717567443847656,,-2.6188669204711914,,0.164711132645607,,,,
96,,0.019999999552965164,,21599,,82.45855712890625,,-56.71726989746094,,-2.6197171211242676,,0.16379930078983307,,,,
96,,0.019999999552965164,,21619,,82.5137710571289,,-56.700225830078125,,-2.624082088470459,,0.16019779443740845,,,,
96,,,,21630,,,,,,,,,29.942276000976562,14.433252334594727,0.06079008802771568,0.3494551479816437
96,0.020000023767352104,,,21630,82.48774719238281,,-56.732398986816406,,-2.622880697250366,,0.1615222692489624,,,,,
,,,5.248074602497723e-07,21631,,,,,,,,,,,,
97,,0.019999999552965164,,21639,,82.49214172363281,,-56.67975616455078,,-2.6208465099334717,,0.1625913381576538,,,,
97,,0.019999999552965164,,21659,,82.53378295898438,,-56.715606689453125,,-2.6222422122955322,,0.16274553537368774,,,,
97,,0.019999999552965164,,21679,,82.51382446289062,,-56.70677947998047,,-2.6209115982055664,,0.16350047290325165,,,,
97,,0.019999999552965164,,21699,,82.53197479248047,,-56.7186279296875,,-2.623140335083008,,0.161871537566185,,,,
97,,0.019999999552965164,,21719,,82.51951599121094,,-56.707435607910156,,-2.6199660301208496,,0.16457293927669525,,,,
97,,0.019999999552965164,,21739,,82.52662658691406,,-56.70920181274414,,-2.623025894165039,,0.16169072687625885,,,,
97,,0.019999999552965164,,21759,,82.55364990234375,,-56.732845306396484,,-2.6243417263031006,,0.16138817369937897,,,,
97,,0.019999999552965164,,21779,,82.51563262939453,,-56.6989631652832,,-2.6221466064453125,,0.16214512288570404,,,,
97,,0.019999999552965164,,21799,,82.52944946289062,,-56.713993072509766,,-2.626277208328247,,0.1585916131734848,,,,
97,,0.019999999552965164,,21819,,82.4501953125,,-56.66780471801758,,-2.61997127532959,,0.16238869726657867,,,,
97,,0.019999999552965164,,21839,,82.44586181640625,,-56.659236907958984,,-2.6170403957366943,,0.16506141424179077,,,,
97,,,,21853,,,,,,,,,29.942529678344727,14.432846069335938,0.0615144781768322,0.3501714766025543
97,0.020000023767352104,,,21853,82.504638671875,,-56.69618225097656,,-2.6224751472473145,,0.16154251992702484,,,,,
,,,5.248074602497723e-07,21854,,,,,,,,,,,,
98,,0.019999999552965164,,21859,,82.46981048583984,,-56.67658233642578,,-2.6193251609802246,,0.16360251605510712,,,,
98,,0.019999999552965164,,21879,,82.44263458251953,,-56.65938949584961,,-2.6207919120788574,,0.16124866902828217,,,,
98,,0.019999999552965164,,21899,,82.44867706298828,,-56.672142028808594,,-2.6168997287750244,,0.1655164659023285,,,,
98,,0.019999999552965164,,21919,,82.46224975585938,,-56.67305374145508,,-2.6179566383361816,,0.1647493839263916,,,,
98,,0.019999999552965164,,21939,,82.46360778808594,,-56.66871643066406,,-2.6205902099609375,,0.16205623745918274,,,,
98,,0.019999999552965164,,21959,,82.48069763183594,,-56.68465042114258,,-2.62040376663208,,0.16290321946144104,,,,
98,,0.019999999552965164,,21979,,82.46935272216797,,-56.66931915283203,,-2.6202564239501953,,0.16251684725284576,,,,
98,,0.019999999552965164,,21999,,82.47913360595703,,-56.681976318359375,,-2.624180793762207,,0.15904125571250916,,,,
98,,0.019999999552965164,,22019,,82.49063110351562,,-56.66130447387695,,-2.619145393371582,,0.16389334201812744,,,,
98,,0.019999999552965164,,22039,,82.48936462402344,,-56.65399169921875,,-2.6242899894714355,,0.15857703983783722,,,,
98,,0.019999999552965164,,22059,,82.4756088256836,,-56.646934509277344,,-2.6243205070495605,,0.1581302434206009,,,,
98,,,,22076,,,,,,,,,29.947494506835938,14.437368392944336,0.0607992522418499,0.3495466411113739
98,0.020000023767352104,,,22076,82.46656036376953,,-56.6607666015625,,-2.621042013168335,,0.16150468587875366,,,,,
,,,5.248074602497723e-07,22077,,,,,,,,,,,,
99,,0.019999999552965164,,22079,,82.47303009033203,,-56.64098358154297,,-2.6208083629608154,,0.16147178411483765,,,,
99,,0.019999999552965164,,22099,,82.45392608642578,,-56.620513916015625,,-2.616787910461426,,0.16470101475715637,,,,
99,,0.019999999552965164,,22119,,82.44263458251953,,-56.62374496459961,,-2.617009401321411,,0.16431814432144165,,,,
99,,0.019999999552965164,,22139,,82.501220703125,,-56.65681457519531,,-2.620565891265869,,0.16259463131427765,,,,
99,,0.019999999552965164,,22159,,82.47953796386719,,-56.64264678955078,,-2.6129066944122314,,0.1695369929075241,,,,
99,,0.019999999552965164,,22179,,82.47868347167969,,-56.64657974243164,,-2.6218206882476807,,0.16068455576896667,,,,
99,,0.019999999552965164,,22199,,82.46920013427734,,-56.63549041748047,,-2.620054244995117,,0.1620393693447113,,,,
99,,0.019999999552965164,,22219,,82.45160675048828,,-56.68963623046875,,-2.619717597961426,,0.16310717165470123,,,,
99,,0.019999999552965164,,22239,,82.45855712890625,,-56.700782775878906,,-2.620227813720703,,0.16295912861824036,,,,
99,,0.019999999552965164,,22259,,82.48014068603516,,-56.71328353881836,,-2.626760959625244,,0.1571074277162552,,,,
99,,0.019999999552965164,,22279,,82.47419738769531,,-56.71066665649414,,-2.6253561973571777,,0.1583409160375595,,,,
99,,0.019999999552965164,,22299,,82.46940612792969,,-56.70612716674805,,-2.614654541015625,,0.16885602474212646,,,,
99,,,,22299,,,,,,,,,29.94493865966797,14.427817344665527,0.06129655987024307,0.3498528003692627
99,0.020000023767352104,,,22299,82.47444152832031,,-56.671260833740234,,-2.621403694152832,,0.16151036322116852,,,,,
,,,5.248074602497723e-07,22300,,,,,,,,,,,,
100,,0.019999999552965164,,22319,,82.4926986694336,,-56.72462844848633,,-2.6278839111328125,,0.15646269917488098,,,,
100,,0.019999999552965164,,22339,,82.48795318603516,,-56.725032806396484,,-2.6232523918151855,,0.16100727021694183,,,,
100,,0.019999999552965164,,22359,,82.45891571044922,,-56.69795608520508,,-2.628553867340088,,0.15458351373672485,,,,
100,,0.019999999552965164,,22379,,82.47278594970703,,-56.69921875,,-2.619765043258667,,0.1636749505996704,,,,
100,,0.019999999552965164,,22399,,82.46012878417969,,-56.695335388183594,,-2.61899471282959,,0.16411475837230682,,,,
100,,0.019999999552965164,,22419,,82.57628631591797,,-56.67451477050781,,-2.6229710578918457,,0.16204485297203064,,,,
100,,0.019999999552965164,,22439,,82.5677719116211,,-56.65591049194336,,-2.622755527496338,,0.16171813011169434,,,,
100,,0.019999999552965164,,22459,,82.58233642578125,,-56.668060302734375,,-2.6278514862060547,,0.1571563333272934,,,,
100,,0.019999999552965164,,22479,,82.56550598144531,,-56.6623649597168,,-2.6186673641204834,,0.1658899337053299,,,,
100,,0.019999999552965164,,22499,,82.60114288330078,,-56.67627716064453,,-2.6213207244873047,,0.1642277091741562,,,,
100,,0.019999999552965164,,22519,,82.57548522949219,,-56.66573715209961,,-2.6277265548706055,,0.15709766745567322,,,,
100,,,,22522,,,,,,,,,29.94692039489746,14.433302879333496,0.06147655472159386,0.35014262795448303
100,0.020000023767352104,,,22522,82.52940368652344,,-56.68349075317383,,-2.6227524280548096,,0.1615046113729477,,,,,
,,,5.248074602497723e-07,22523,,,,,,,,,,,,
101,,0.019999999552965164,,22539,,82.58078002929688,,-56.66538619995117,,-2.619025707244873,,0.1658976972103119,,,,
101,,0.019999999552965164,,22559,,82.57966613769531,,-56.665035247802734,,-2.624354362487793,,0.16053979098796844,,,,
101,,0.019999999552965164,,22579,,82.575439453125,,-56.662208557128906,,-2.6202540397644043,,0.16449882090091705,,,,
